z,Q2,flavor,flavor_index,nrep,H1perp1_mean,H1perp1_std
0.6206532663316583,4.0,b,9,50,0.0,0.0
0.6206532663316583,4.0,bb,10,50,0.0,0.0
0.6255778894472362,4.0,u,1,50,0.0788450119709685,0.028773451587612933
0.6255778894472362,4.0,ub,2,50,-0.09081375090607176,0.029074167785616927
0.6255778894472362,4.0,d,3,50,-0.09081375090607176,0.029074167785616927
0.6255778894472362,4.0,db,4,50,0.0788450119709685,0.028773451587612933
0.6255778894472362,4.0,s,5,50,-0.09081375090607176,0.029074167785616927
0.6255778894472362,4.0,sb,6,50,-0.09081375090607176,0.029074167785616927
0.6255778894472362,4.0,c,7,50,0.0,0.0
0.6255778894472362,4.0,cb,8,50,0.0,0.0
0.6255778894472362,4.0,b,9,50,0.0,0.0
0.6255778894472362,4.0,bb,10,50,0.0,0.0
0.6305025125628141,4.0,u,1,50,0.07792393384242435,0.02827676505489758
0.6305025125628141,4.0,ub,2,50,-0.0872341121365682,0.028369184788476786
0.6305025125628141,4.0,d,3,50,-0.0872341121365682,0.028369184788476786
0.6305025125628141,4.0,db,4,50,0.07792393384242435,0.02827676505489758
0.6305025125628141,4.0,s,5,50,-0.0872341121365682,0.028369184788476786
0.6305025125628141,4.0,sb,6,50,-0.0872341121365682,0.028369184788476786
0.6305025125628141,4.0,c,7,50,0.0,0.0
0.6305025125628141,4.0,cb,8,50,0.0,0.0
0.6305025125628141,4.0,b,9,50,0.0,0.0
0.6305025125628141,4.0,bb,10,50,0.0,0.0
0.635427135678392,4.0,u,1,50,0.0770064007091173,0.02776762690952091
0.635427135678392,4.0,ub,2,50,-0.08374660007577368,0.027670525180014012
0.635427135678392,4.0,d,3,50,-0.08374660007577368,0.027670525180014012
0.635427135678392,4.0,db,4,50,0.0770064007091173,0.02776762690952091
0.635427135678392,4.0,s,5,50,-0.08374660007577368,0.027670525180014012
0.635427135678392,4.0,sb,6,50,-0.08374660007577368,0.027670525180014012
0.635427135678392,4.0,c,7,50,0.0,0.0
0.635427135678392,4.0,cb,8,50,0.0,0.0
0.635427135678392,4.0,b,9,50,0.0,0.0
0.635427135678392,4.0,bb,10,50,0.0,0.0
0.6403517587939699,4.0,u,1,50,0.07608949464796762,0.027246638875224754
0.6403517587939699,4.0,ub,2,50,-0.0803504604399582,0.026978397599522363
0.6403517587939699,4.0,d,3,50,-0.0803504604399582,0.026978397599522363
0.6403517587939699,4.0,db,4,50,0.07608949464796762,0.027246638875224754
0.6403517587939699,4.0,s,5,50,-0.0803504604399582,0.026978397599522363
0.6403517587939699,4.0,sb,6,50,-0.0803504604399582,0.026978397599522363
0.6403517587939699,4.0,c,7,50,0.0,0.0
0.6403517587939699,4.0,cb,8,50,0.0,0.0
0.6403517587939699,4.0,b,9,50,0.0,0.0
0.6403517587939699,4.0,bb,10,50,0.0,0.0
0.6452763819095477,4.0,u,1,50,0.07517062623059101,0.02671451690793314
0.6452763819095477,4.0,ub,2,50,-0.07704490930467092,0.02629301810528567
0.6452763819095477,4.0,d,3,50,-0.07704490930467092,0.02629301810528567
0.6452763819095477,4.0,db,4,50,0.07517062623059101,0.02671451690793314
0.6452763819095477,4.0,s,5,50,-0.07704490930467092,0.02629301810528567
0.6452763819095477,4.0,sb,6,50,-0.07704490930467092,0.02629301810528567
0.6452763819095477,4.0,c,7,50,0.0,0.0
0.6452763819095477,4.0,cb,8,50,0.0,0.0
0.6452763819095477,4.0,b,9,50,0.0,0.0
0.6452763819095477,4.0,bb,10,50,0.0,0.0
0.6502010050251257,4.0,u,1,50,0.07424751103073611,0.02617207843959282
0.6502010050251257,4.0,ub,2,50,-0.07382913263441299,0.025614606475862292
0.6502010050251257,4.0,d,3,50,-0.07382913263441299,0.025614606475862292
0.6502010050251257,4.0,db,4,50,0.07424751103073611,0.02617207843959282
0.6502010050251257,4.0,s,5,50,-0.07382913263441299,0.025614606475862292
0.6502010050251257,4.0,sb,6,50,-0.07382913263441299,0.025614606475862292
0.6502010050251257,4.0,c,7,50,0.0,0.0
0.6502010050251257,4.0,cb,8,50,0.0,0.0
0.6502010050251257,4.0,b,9,50,0.0,0.0
0.6502010050251257,4.0,bb,10,50,0.0,0.0
0.6551256281407035,4.0,u,1,50,0.07331814747171585,0.02562023076368398
0.6551256281407035,4.0,ub,2,50,-0.07070228601228162,0.024943382898574833
0.6551256281407035,4.0,d,3,50,-0.07070228601228162,0.024943382898574833
0.6551256281407035,4.0,db,4,50,0.07331814747171585,0.02562023076368398
0.6551256281407035,4.0,s,5,50,-0.07070228601228162,0.024943382898574833
0.6551256281407035,4.0,sb,6,50,-0.07070228601228162,0.024943382898574833
0.6551256281407035,4.0,c,7,50,0.0,0.0
0.6551256281407035,4.0,cb,8,50,0.0,0.0
0.6551256281407035,4.0,b,9,50,0.0,0.0
0.6551256281407035,4.0,bb,10,50,0.0,0.0
0.6600502512562815,4.0,u,1,50,0.07238079597391757,0.025059960483223086
0.6600502512562815,4.0,ub,2,50,-0.06766349454339408,0.02427956503155137
0.6600502512562815,4.0,d,3,50,-0.06766349454339408,0.02427956503155137
0.6600502512562815,4.0,db,4,50,0.07238079597391757,0.025059960483223086
0.6600502512562815,4.0,s,5,50,-0.06766349454339408,0.02427956503155137
0.6600502512562815,4.0,sb,6,50,-0.06766349454339408,0.02427956503155137
0.6600502512562815,4.0,c,7,50,0.0,0.0
0.6600502512562815,4.0,cb,8,50,0.0,0.0
0.6600502512562815,4.0,b,9,50,0.0,0.0
0.6600502512562815,4.0,bb,10,50,0.0,0.0
0.6649748743718593,4.0,u,1,50,0.07143395935966043,0.02449232393483127
0.6649748743718593,4.0,ub,2,50,-0.06471185290926211,0.02362336542458687
0.6649748743718593,4.0,d,3,50,-0.06471185290926211,0.02362336542458687
0.6649748743718593,4.0,db,4,50,0.07143395935966043,0.02449232393483127
0.6649748743718593,4.0,s,5,50,-0.06471185290926211,0.02362336542458687
0.6649748743718593,4.0,sb,6,50,-0.06471185290926211,0.02362336542458687
0.6649748743718593,4.0,c,7,50,0.0,0.0
0.6649748743718593,4.0,cb,8,50,0.0,0.0
0.6649748743718593,4.0,b,9,50,0.0,0.0
0.6649748743718593,4.0,bb,10,50,0.0,0.0
0.6698994974874373,4.0,u,1,50,0.0704763644703838,0.02391843849717898
0.6698994974874373,4.0,ub,2,50,-0.061846425553244676,0.022974989283326166
0.6698994974874373,4.0,d,3,50,-0.061846425553244676,0.022974989283326166
0.6698994974874373,4.0,db,4,50,0.0704763644703838,0.02391843849717898
0.6698994974874373,4.0,s,5,50,-0.061846425553244676,0.022974989283326166
0.6698994974874373,4.0,sb,6,50,-0.061846425553244676,0.022974989283326166
0.6698994974874373,4.0,c,7,50,0.0,0.0
0.6698994974874373,4.0,cb,8,50,0.0,0.0
0.6698994974874373,4.0,b,9,50,0.0,0.0
0.6698994974874373,4.0,bb,10,50,0.0,0.0
0.6748241206030151,4.0,u,1,50,0.0695069449493551,0.023339474688122176
0.6748241206030151,4.0,ub,2,50,-0.05906624697982414,0.022334632560743365
0.6748241206030151,4.0,d,3,50,-0.05906624697982414,0.022334632560743365
0.6748241206030151,4.0,db,4,50,0.0695069449493551,0.023339474688122176
0.6748241206030151,4.0,s,5,50,-0.05906624697982414,0.022334632560743365
0.6748241206030151,4.0,sb,6,50,-0.05906624697982414,0.022334632560743365
0.6748241206030151,4.0,c,7,50,0.0,0.0
0.6748241206030151,4.0,cb,8,50,0.0,0.0
0.6748241206030151,4.0,b,9,50,0.0,0.0
0.6748241206030151,4.0,bb,10,50,0.0,0.0
0.679748743718593,4.0,u,1,50,0.06852482514174728,0.022756648951456748
0.679748743718593,4.0,ub,2,50,-0.056370322152743305,0.02170248035955665
0.679748743718593,4.0,d,3,50,-0.056370322152743305,0.02170248035955665
0.679748743718593,4.0,db,4,50,0.06852482514174728,0.022756648951456748
0.679748743718593,4.0,s,5,50,-0.056370322152743305,0.02170248035955665
0.679748743718593,4.0,sb,6,50,-0.056370322152743305,0.02170248035955665
0.679748743718593,4.0,c,7,50,0.0,0.0
0.679748743718593,4.0,cb,8,50,0.0,0.0
0.679748743718593,4.0,b,9,50,0.0,0.0
0.679748743718593,4.0,bb,10,50,0.0,0.0
0.6846733668341709,4.0,u,1,50,0.06752930506301702,0.022171217030903544
0.6846733668341709,4.0,ub,2,50,-0.053757626979063514,0.021078705629023343
0.6846733668341709,4.0,d,3,50,-0.053757626979063514,0.021078705629023343
0.6846733668341709,4.0,db,4,50,0.06752930506301702,0.022171217030903544
0.6846733668341709,4.0,s,5,50,-0.053757626979063514,0.021078705629023343
0.6846733668341709,4.0,sb,6,50,-0.053757626979063514,0.021078705629023343
0.6846733668341709,4.0,c,7,50,0.0,0.0
0.6846733668341709,4.0,cb,8,50,0.0,0.0
0.6846733668341709,4.0,b,9,50,0.0,0.0
0.6846733668341709,4.0,bb,10,50,0.0,0.0
0.6895979899497487,4.0,u,1,50,0.0665198463859771,0.021584467825231622
0.6895979899497487,4.0,ub,2,50,-0.05122710886797237,0.02046346813946645
0.6895979899497487,4.0,d,3,50,-0.05122710886797237,0.02046346813946645
0.6895979899497487,4.0,db,4,50,0.0665198463859771,0.021584467825231622
0.6895979899497487,4.0,s,5,50,-0.05122710886797237,0.02046346813946645
0.6895979899497487,4.0,sb,6,50,-0.05122710886797237,0.02046346813946645
0.6895979899497487,4.0,c,7,50,0.0,0.0
0.6895979899497487,4.0,cb,8,50,0.0,0.0
0.6895979899497487,4.0,b,9,50,0.0,0.0
0.6895979899497487,4.0,bb,10,50,0.0,0.0
0.6945226130653267,4.0,u,1,50,0.06549605939677326,0.02099771761392589
0.6945226130653267,4.0,ub,2,50,-0.04877768735472214,0.01985691371786082
0.6945226130653267,4.0,d,3,50,-0.04877768735472214,0.01985691371786082
0.6945226130653267,4.0,db,4,50,0.06549605939677326,0.02099771761392589
0.6945226130653267,4.0,s,5,50,-0.04877768735472214,0.01985691371786082
0.6945226130653267,4.0,sb,6,50,-0.04877768735472214,0.01985691371786082
0.6945226130653267,4.0,c,7,50,0.0,0.0
0.6945226130653267,4.0,cb,8,50,0.0,0.0
0.6945226130653267,4.0,b,9,50,0.0,0.0
0.6945226130653267,4.0,bb,10,50,0.0,0.0
0.6994472361809045,4.0,u,1,50,0.06445769087010625,0.020412304537239277
0.6994472361809045,4.0,ub,2,50,-0.046408254781438965,0.01925917372782813
0.6994472361809045,4.0,d,3,50,-0.046408254781438965,0.01925917372782813
0.6994472361809045,4.0,db,4,50,0.06445769087010625,0.020412304537239277
0.6994472361809045,4.0,s,5,50,-0.046408254781438965,0.01925917372782813
0.6994472361809045,4.0,sb,6,50,-0.046408254781438965,0.01925917372782813
0.6994472361809045,4.0,c,7,50,0.0,0.0
0.6994472361809045,4.0,cb,8,50,0.0,0.0
0.6994472361809045,4.0,b,9,50,0.0,0.0
0.6994472361809045,4.0,bb,10,50,0.0,0.0
0.7043718592964825,4.0,u,1,50,0.06340461281445603,0.019829583207618094
0.7043718592964825,4.0,ub,2,50,-0.04411767702772468,0.018670364777440877
0.7043718592964825,4.0,d,3,50,-0.04411767702772468,0.018670364777440877
0.7043718592964825,4.0,db,4,50,0.06340461281445603,0.019829583207618094
0.7043718592964825,4.0,s,5,50,-0.04411767702772468,0.018670364777440877
0.7043718592964825,4.0,sb,6,50,-0.04411767702772468,0.018670364777440877
0.7043718592964825,4.0,c,7,50,0.0,0.0
0.7043718592964825,4.0,cb,8,50,0.0,0.0
0.7043718592964825,4.0,b,9,50,0.0,0.0
0.7043718592964825,4.0,bb,10,50,0.0,0.0
0.7092964824120603,4.0,u,1,50,0.06233681203873866,0.01925091932130849
0.7092964824120603,4.0,ub,2,50,-0.04190479428501127,0.018090588638294373
0.7092964824120603,4.0,d,3,50,-0.04190479428501127,0.018090588638294373
0.7092964824120603,4.0,db,4,50,0.06233681203873866,0.01925091932130849
0.7092964824120603,4.0,s,5,50,-0.04190479428501127,0.018090588638294373
0.7092964824120603,4.0,sb,6,50,-0.04190479428501127,0.018090588638294373
0.7092964824120603,4.0,c,7,50,0.0,0.0
0.7092964824120603,4.0,cb,8,50,0.0,0.0
0.7092964824120603,4.0,b,9,50,0.0,0.0
0.7092964824120603,4.0,bb,10,50,0.0,0.0
0.7142211055276382,4.0,u,1,50,0.061254380492720764,0.01867768412958565
0.7142211055276382,4.0,ub,2,50,-0.0397684218695233,0.017519932359372617
0.7142211055276382,4.0,d,3,50,-0.0397684218695233,0.017519932359372617
0.7142211055276382,4.0,db,4,50,0.061254380492720764,0.01867768412958565
0.7142211055276382,4.0,s,5,50,-0.0397684218695233,0.017519932359372617
0.7142211055276382,4.0,sb,6,50,-0.0397684218695233,0.017519932359372617
0.7142211055276382,4.0,c,7,50,0.0,0.0
0.7142211055276382,4.0,cb,8,50,0.0,0.0
0.7142211055276382,4.0,b,9,50,0.0,0.0
0.7142211055276382,4.0,bb,10,50,0.0,0.0
0.7191457286432161,4.0,u,1,50,0.060157506334615224,0.018111248618865622
0.7191457286432161,4.0,ub,2,50,-0.037707351069489435,0.016958468559298112
0.7191457286432161,4.0,d,3,50,-0.037707351069489435,0.016958468559298112
0.7191457286432161,4.0,db,4,50,0.060157506334615224,0.018111248618865622
0.7191457286432161,4.0,s,5,50,-0.037707351069489435,0.016958468559298112
0.7191457286432161,4.0,sb,6,50,-0.037707351069489435,0.016958468559298112
0.7191457286432161,4.0,c,7,50,0.0,0.0
0.7191457286432161,4.0,cb,8,50,0.0,0.0
0.7191457286432161,4.0,b,9,50,0.0,0.0
0.7191457286432161,4.0,bb,10,50,0.0,0.0
0.724070351758794,4.0,u,1,50,0.05904646568054605,0.01755297723872632
0.724070351758794,4.0,ub,2,50,-0.03572035002292016,0.016406255880620054
0.724070351758794,4.0,d,3,50,-0.03572035002292016,0.016406255880620054
0.724070351758794,4.0,db,4,50,0.05904646568054605,0.01755297723872632
0.724070351758794,4.0,s,5,50,-0.03572035002292016,0.016406255880620054
0.724070351758794,4.0,sb,6,50,-0.03572035002292016,0.016406255880620054
0.724070351758794,4.0,c,7,50,0.0,0.0
0.724070351758794,4.0,cb,8,50,0.0,0.0
0.724070351758794,4.0,b,9,50,0.0,0.0
0.724070351758794,4.0,bb,10,50,0.0,0.0
0.7289949748743719,4.0,u,1,50,0.05792161499198662,0.017004221007739816
0.7289949748743719,4.0,ub,2,50,-0.03380616462285606,0.015863339589857924
0.7289949748743719,4.0,d,3,50,-0.03380616462285606,0.015863339589857924
0.7289949748743719,4.0,db,4,50,0.05792161499198662,0.017004221007739816
0.7289949748743719,4.0,s,5,50,-0.03380616462285606,0.015863339589857924
0.7289949748743719,4.0,sb,6,50,-0.03380616462285606,0.015863339589857924
0.7289949748743719,4.0,c,7,50,0.0,0.0
0.7289949748743719,4.0,cb,8,50,0.0,0.0
0.7289949748743719,4.0,b,9,50,0.0,0.0
0.7289949748743719,4.0,bb,10,50,0.0,0.0
0.7339195979899498,4.0,u,1,50,0.05678338405881307,0.016466309820772556
0.7339195979899498,4.0,ub,2,50,-0.031963519447501046,0.015329752307085881
0.7339195979899498,4.0,d,3,50,-0.031963519447501046,0.015329752307085881
0.7339195979899498,4.0,db,4,50,0.05678338405881307,0.016466309820772556
0.7339195979899498,4.0,s,5,50,-0.031963519447501046,0.015329752307085881
0.7339195979899498,4.0,sb,6,50,-0.031963519447501046,0.015329752307085881
0.7339195979899498,4.0,c,7,50,0.0,0.0
0.7339195979899498,4.0,cb,8,50,0.0,0.0
0.7339195979899498,4.0,b,9,50,0.0,0.0
0.7339195979899498,4.0,bb,10,50,0.0,0.0
0.7388442211055277,4.0,u,1,50,0.05563226953725673,0.015940543780423477
0.7388442211055277,4.0,ub,2,50,-0.030191118713089212,0.014805514848921538
0.7388442211055277,4.0,d,3,50,-0.030191118713089212,0.014805514848921538
0.7388442211055277,4.0,db,4,50,0.05563226953725673,0.015940543780423477
0.7388442211055277,4.0,s,5,50,-0.030191118713089212,0.014805514848921538
0.7388442211055277,4.0,sb,6,50,-0.030191118713089212,0.014805514848921538
0.7388442211055277,4.0,c,7,50,0.0,0.0
0.7388442211055277,4.0,cb,8,50,0.0,0.0
0.7388442211055277,4.0,b,9,50,0.0,0.0
0.7388442211055277,4.0,bb,10,50,0.0,0.0
0.7437688442211056,4.0,u,1,50,0.05446882900376242,0.015428183382708908
0.7437688442211056,4.0,ub,2,50,-0.028487647247714434,0.014290637168878106
0.7437688442211056,4.0,d,3,50,-0.028487647247714434,0.014290637168878106
0.7437688442211056,4.0,db,4,50,0.05446882900376242,0.015428183382708908
0.7437688442211056,4.0,s,5,50,-0.028487647247714434,0.014290637168878106
0.7437688442211056,4.0,sb,6,50,-0.028487647247714434,0.014290637168878106
0.7437688442211056,4.0,c,7,50,0.0,0.0
0.7437688442211056,4.0,cb,8,50,0.0,0.0
0.7437688442211056,4.0,b,9,50,0.0,0.0
0.7437688442211056,4.0,bb,10,50,0.0,0.0
0.7486934673366834,4.0,u,1,50,0.0532936754875487,0.014930438406770094
0.7486934673366834,4.0,ub,2,50,-0.026851771484672514,0.013785119379159133
0.7486934673366834,4.0,d,3,50,-0.026851771484672514,0.013785119379159133
0.7486934673366834,4.0,db,4,50,0.0532936754875487,0.014930438406770094
0.7486934673366834,4.0,s,5,50,-0.026851771484672514,0.013785119379159133
0.7486934673366834,4.0,sb,6,50,-0.026851771484672514,0.013785119379159133
0.7486934673366834,4.0,c,7,50,0.0,0.0
0.7486934673366834,4.0,cb,8,50,0.0,0.0
0.7486934673366834,4.0,b,9,50,0.0,0.0
0.7486934673366834,4.0,bb,10,50,0.0,0.0
0.7536180904522614,4.0,u,1,50,0.05210747244650122,0.014448455394700695
0.7536180904522614,4.0,ub,2,50,-0.025282140474145856,0.013288952838127716
0.7536180904522614,4.0,d,3,50,-0.025282140474145856,0.013288952838127716
0.7536180904522614,4.0,db,4,50,0.05210747244650122,0.014448455394700695
0.7536180904522614,4.0,s,5,50,-0.025282140474145856,0.013288952838127716
0.7536180904522614,4.0,sb,6,50,-0.025282140474145856,0.013288952838127716
0.7536180904522614,4.0,c,7,50,0.0,0.0
0.7536180904522614,4.0,cb,8,50,0.0,0.0
0.7536180904522614,4.0,b,9,50,0.0,0.0
0.7536180904522614,4.0,bb,10,50,0.0,0.0
0.7585427135678392,4.0,u,1,50,0.05091092915289928,0.013983303665084506
0.7585427135678392,4.0,ub,2,50,-0.023777386912296278,0.012802121287876795
0.7585427135678392,4.0,d,3,50,-0.023777386912296278,0.012802121287876795
0.7585427135678392,4.0,db,4,50,0.05091092915289928,0.013983303665084506
0.7585427135678392,4.0,s,5,50,-0.023777386912296278,0.012802121287876795
0.7585427135678392,4.0,sb,6,50,-0.023777386912296278,0.012802121287876795
0.7585427135678392,4.0,c,7,50,0.0,0.0
0.7585427135678392,4.0,cb,8,50,0.0,0.0
0.7585427135678392,4.0,b,9,50,0.0,0.0
0.7585427135678392,4.0,bb,10,50,0.0,0.0
0.7634673366834172,4.0,u,1,50,0.04970479645736136,0.013535959886608395
0.7634673366834172,4.0,ub,2,50,-0.022336128187034888,0.012324602026565443
0.7634673366834172,4.0,d,3,50,-0.022336128187034888,0.012324602026565443
0.7634673366834172,4.0,db,4,50,0.04970479645736136,0.013535959886608395
0.7634673366834172,4.0,s,5,50,-0.022336128187034888,0.012324602026565443
0.7634673366834172,4.0,sb,6,50,-0.022336128187034888,0.012324602026565443
0.7634673366834172,4.0,c,7,50,0.0,0.0
0.7634673366834172,4.0,cb,8,50,0.0,0.0
0.7634673366834172,4.0,b,9,50,0.0,0.0
0.7634673366834172,4.0,bb,10,50,0.0,0.0
0.768391959798995,4.0,u,1,50,0.04848986290129096,0.013107291348727729
0.768391959798995,4.0,ub,2,50,-0.02095696743991138,0.011856367100480849
0.768391959798995,4.0,d,3,50,-0.02095696743991138,0.011856367100480849
0.768391959798995,4.0,db,4,50,0.04848986290129096,0.013107291348727729
0.768391959798995,4.0,s,5,50,-0.02095696743991138,0.011856367100480849
0.768391959798995,4.0,sb,6,50,-0.02095696743991138,0.011856367100480849
0.768391959798995,4.0,c,7,50,0.0,0.0
0.768391959798995,4.0,cb,8,50,0.0,0.0
0.768391959798995,4.0,b,9,50,0.0,0.0
0.768391959798995,4.0,bb,10,50,0.0,0.0
0.773316582914573,4.0,u,1,50,0.0472669511499909,0.01269803820467801
0.773316582914573,4.0,ub,2,50,-0.019638494643710376,0.011397384501133043
0.773316582914573,4.0,d,3,50,-0.019638494643710376,0.011397384501133043
0.773316582914573,4.0,db,4,50,0.0472669511499909,0.01269803820467801
0.773316582914573,4.0,s,5,50,-0.019638494643710376,0.011397384501133043
0.773316582914573,4.0,sb,6,50,-0.019638494643710376,0.011397384501133043
0.773316582914573,4.0,c,7,50,0.0,0.0
0.773316582914573,4.0,cb,8,50,0.0,0.0
0.773316582914573,4.0,b,9,50,0.0,0.0
0.773316582914573,4.0,bb,10,50,0.0,0.0
0.7782412060301508,4.0,u,1,50,0.046036914720492206,0.012308795123713565
0.7782412060301508,4.0,ub,2,50,-0.01837928769546926,0.010947619353097675
0.7782412060301508,4.0,d,3,50,-0.01837928769546926,0.010947619353097675
0.7782412060301508,4.0,db,4,50,0.046036914720492206,0.012308795123713565
0.7782412060301508,4.0,s,5,50,-0.01837928769546926,0.010947619353097675
0.7782412060301508,4.0,sb,6,50,-0.01837928769546926,0.010947619353097675
0.7782412060301508,4.0,c,7,50,0.0,0.0
0.7782412060301508,4.0,cb,8,50,0.0,0.0
0.7782412060301508,4.0,b,9,50,0.0,0.0
0.7782412060301508,4.0,bb,10,50,0.0,0.0
0.7831658291457286,4.0,u,1,50,0.04480063497999849,0.011939992964314836
0.7831658291457286,4.0,ub,2,50,-0.017177913524735907,0.010507035078786104
0.7831658291457286,4.0,d,3,50,-0.017177913524735907,0.010507035078786104
0.7831658291457286,4.0,db,4,50,0.04480063497999849,0.011939992964314836
0.7831658291457286,4.0,s,5,50,-0.017177913524735907,0.010507035078786104
0.7831658291457286,4.0,sb,6,50,-0.017177913524735907,0.010507035078786104
0.7831658291457286,4.0,c,7,50,0.0,0.0
0.7831658291457286,4.0,cb,8,50,0.0,0.0
0.7831658291457286,4.0,b,9,50,0.0,0.0
0.7831658291457286,4.0,bb,10,50,0.0,0.0
0.7880904522613066,4.0,u,1,50,0.043559018392674356,0.011591881251877021
0.7880904522613066,4.0,ub,2,50,-0.016032929216976247,0.010075594526844358
0.7880904522613066,4.0,d,3,50,-0.016032929216976247,0.010075594526844358
0.7880904522613066,4.0,db,4,50,0.043559018392674356,0.011591881251877021
0.7880904522613066,4.0,s,5,50,-0.016032929216976247,0.010075594526844358
0.7880904522613066,4.0,sb,6,50,-0.016032929216976247,0.010075594526844358
0.7880904522613066,4.0,c,7,50,0.0,0.0
0.7880904522613066,4.0,cb,8,50,0.0,0.0
0.7880904522613066,4.0,b,9,50,0.0,0.0
0.7880904522613066,4.0,bb,10,50,0.0,0.0
0.7930150753768844,4.0,u,1,50,0.042312993994303764,0.011264512390586368
0.7930150753768844,4.0,ub,2,50,-0.01494288315211695,0.009653261051452765
0.7930150753768844,4.0,d,3,50,-0.01494288315211695,0.009653261051452765
0.7930150753768844,4.0,db,4,50,0.042312993994303764,0.011264512390586368
0.7930150753768844,4.0,s,5,50,-0.01494288315211695,0.009653261051452765
0.7930150753768844,4.0,sb,6,50,-0.01494288315211695,0.009653261051452765
0.7930150753768844,4.0,c,7,50,0.0,0.0
0.7930150753768844,4.0,cb,8,50,0.0,0.0
0.7930150753768844,4.0,b,9,50,0.0,0.0
0.7930150753768844,4.0,bb,10,50,0.0,0.0
0.7979396984924624,4.0,u,1,50,0.04106351107610487,0.010957728633296158
0.7979396984924624,4.0,ub,2,50,-0.013906316158274153,0.009239999530413028
0.7979396984924624,4.0,d,3,50,-0.013906316158274153,0.009239999530413028
0.7979396984924624,4.0,db,4,50,0.04106351107610487,0.010957728633296158
0.7979396984924624,4.0,s,5,50,-0.013906316158274153,0.009239999530413028
0.7979396984924624,4.0,sb,6,50,-0.013906316158274153,0.009239999530413028
0.7979396984924624,4.0,c,7,50,0.0,0.0
0.7979396984924624,4.0,cb,8,50,0.0,0.0
0.7979396984924624,4.0,b,9,50,0.0,0.0
0.7979396984924624,4.0,bb,10,50,0.0,0.0
0.8028643216080402,4.0,u,1,50,0.03981153706071368,0.010671152848450279
0.8028643216080402,4.0,ub,2,50,-0.012921762680775684,0.008835777310558493
0.8028643216080402,4.0,d,3,50,-0.012921762680775684,0.008835777310558493
0.8028643216080402,4.0,db,4,50,0.03981153706071368,0.010671152848450279
0.8028643216080402,4.0,s,5,50,-0.012921762680775684,0.008835777310558493
0.8028643216080402,4.0,sb,6,50,-0.012921762680775684,0.008835777310558493
0.8028643216080402,4.0,c,7,50,0.0,0.0
0.8028643216080402,4.0,cb,8,50,0.0,0.0
0.8028643216080402,4.0,b,9,50,0.0,0.0
0.8028643216080402,4.0,bb,10,50,0.0,0.0
0.8077889447236182,4.0,u,1,50,0.038558055555037045,0.010404184037928184
0.8077889447236182,4.0,ub,2,50,-0.011987751966631759,0.008440565069692034
0.8077889447236182,4.0,d,3,50,-0.011987751966631759,0.008440565069692034
0.8077889447236182,4.0,db,4,50,0.038558055555037045,0.010404184037928184
0.8077889447236182,4.0,s,5,50,-0.011987751966631759,0.008440565069692034
0.8077889447236182,4.0,sb,6,50,-0.011987751966631759,0.008440565069692034
0.8077889447236182,4.0,c,7,50,0.0,0.0
0.8077889447236182,4.0,cb,8,50,0.0,0.0
0.8077889447236182,4.0,b,9,50,0.0,0.0
0.8077889447236182,4.0,bb,10,50,0.0,0.0
0.812713567839196,4.0,u,1,50,0.03730406456632869,0.010155998363927306
0.812713567839196,4.0,ub,2,50,-0.011102809264653568,0.008054337584933255
0.812713567839196,4.0,d,3,50,-0.011102809264653568,0.008054337584933255
0.812713567839196,4.0,db,4,50,0.03730406456632869,0.010155998363927306
0.812713567839196,4.0,s,5,50,-0.011102809264653568,0.008054337584933255
0.812713567839196,4.0,sb,6,50,-0.011102809264653568,0.008054337584933255
0.812713567839196,4.0,c,7,50,0.0,0.0
0.812713567839196,4.0,cb,8,50,0.0,0.0
0.812713567839196,4.0,b,9,50,0.0,0.0
0.812713567839196,4.0,bb,10,50,0.0,0.0
0.8176381909547739,4.0,u,1,50,0.03605057486946507,0.009925556142815305
0.8176381909547739,4.0,ub,2,50,-0.010265457041456358,0.007677074398022716
0.8176381909547739,4.0,d,3,50,-0.010265457041456358,0.007677074398022716
0.8176381909547739,4.0,db,4,50,0.03605057486946507,0.009925556142815305
0.8176381909547739,4.0,s,5,50,-0.010265457041456358,0.007677074398022716
0.8176381909547739,4.0,sb,6,50,-0.010265457041456358,0.007677074398022716
0.8176381909547739,4.0,c,7,50,0.0,0.0
0.8176381909547739,4.0,cb,8,50,0.0,0.0
0.8176381909547739,4.0,b,9,50,0.0,0.0
0.8176381909547739,4.0,bb,10,50,0.0,0.0
0.8225628140703518,4.0,u,1,50,0.034798608514994334,0.009711614884147096
0.8225628140703518,4.0,ub,2,50,-0.00947421621362107,0.00730876036876931
0.8225628140703518,4.0,d,3,50,-0.00947421621362107,0.00730876036876931
0.8225628140703518,4.0,db,4,50,0.034798608514994334,0.009711614884147096
0.8225628140703518,4.0,s,5,50,-0.00947421621362107,0.00730876036876931
0.8225628140703518,4.0,sb,6,50,-0.00947421621362107,0.00730876036876931
0.8225628140703518,4.0,c,7,50,0.0,0.0
0.8225628140703518,4.0,cb,8,50,0.0,0.0
0.8225628140703518,4.0,b,9,50,0.0,0.0
0.8225628140703518,4.0,bb,10,50,0.0,0.0
0.8274874371859297,4.0,u,1,50,0.03354919746911128,0.009512748035157222
0.8274874371859297,4.0,ub,2,50,-0.00872760739632196,0.0069493861084160835
