x,kT,Q2,flavor,flavor_index,nrep,collins_mean,collins_std
0.8217171717171717,0.6336363636363637,4.0,unf,3,50,-0.0002225239574999042,0.00026645087478685715
0.8217171717171717,0.6435353535353535,4.0,fav,1,50,0.0016139011927263367,0.0006664177445862764
0.8217171717171717,0.6435353535353535,4.0,unf,3,50,-0.00019781251541186825,0.00024679673766986126
0.8217171717171717,0.6534343434343434,4.0,fav,1,50,0.0015065828363922838,0.0006390493511909633
0.8217171717171717,0.6534343434343434,4.0,unf,3,50,-0.00017588928569604693,0.00022846198801936834
0.8217171717171717,0.6633333333333333,4.0,fav,1,50,0.0014056960287205,0.0006119367511318579
0.8217171717171717,0.6633333333333333,4.0,unf,3,50,-0.00015644337240221476,0.00021133369158938525
0.8217171717171717,0.6732323232323232,4.0,fav,1,50,0.0013108981860733946,0.000585136206369865
0.8217171717171717,0.6732323232323232,4.0,unf,3,50,-0.0001391960956078475,0.00019531976090416406
0.8217171717171717,0.6831313131313131,4.0,fav,1,50,0.0012218624900020751,0.0005587123456289046
0.8217171717171717,0.6831313131313131,4.0,unf,3,50,-0.00012389826641039187,0.00018034384179567537
0.8217171717171717,0.693030303030303,4.0,fav,1,50,0.0011382774310902198,0.0005327324665355252
0.8217171717171717,0.693030303030303,4.0,unf,3,50,-0.00011032757253735459,0.00016634126689038384
0.8217171717171717,0.702929292929293,4.0,fav,1,50,0.0010598463061411083,0.0005072624706413354
0.8217171717171717,0.702929292929293,4.0,unf,3,50,-9.828609360147713e-05,0.0001532559205627307
0.8217171717171717,0.7128282828282828,4.0,fav,1,50,0.0009862866835922712,0.0004823640706742495
0.8217171717171717,0.7128282828282828,4.0,unf,3,50,-8.75979594622024e-05,0.0001410378617268417
0.8217171717171717,0.7227272727272727,4.0,fav,1,50,0.0009173298497619769,0.00045809297579147963
0.8217171717171717,0.7227272727272727,4.0,unf,3,50,-7.810716030738061e-05,0.00012964156223570686
0.8217171717171717,0.7326262626262626,4.0,fav,1,50,0.0008527202464248773,0.0004344978181221641
0.8217171717171717,0.7326262626262626,4.0,unf,3,50,-6.967551292069004e-05,0.00011902463495121357
0.8217171717171717,0.7425252525252525,4.0,fav,1,50,0.0007922149082947518,0.00041161963223559396
0.8217171717171717,0.7425252525252525,4.0,unf,3,50,-6.218078411668982e-05,0.00010914694359584923
0.8217171717171717,0.7524242424242424,4.0,fav,1,50,0.0007355829072683086,0.00038949173903611394
0.8217171717171717,0.7524242424242424,4.0,unf,3,50,-5.5514969462596515e-05,9.997000432647018e-05
0.8217171717171717,0.7623232323232323,4.0,fav,1,50,0.0006826048087570343,0.0003681399180273042
0.8217171717171717,0.7623232323232323,4.0,unf,3,50,-4.95827231123462e-05,9.145660545752158e-05
0.8217171717171717,0.7722222222222221,4.0,fav,1,50,0.0006330721441008314,0.0003475827780419859
0.8217171717171717,0.7722222222222221,4.0,unf,3,50,-4.429993279834651e-05,8.357058635565465e-05
0.8217171717171717,0.7821212121212121,4.0,fav,1,50,0.0005867869019105525,0.000327832257470204
0.8217171717171717,0.7821212121212121,4.0,unf,3,50,-3.959243270153482e-05,7.627672904844778e-05
0.8217171717171717,0.792020202020202,4.0,fav,1,50,0.0005435610402160721,0.0003088942016773068
0.8217171717171717,0.792020202020202,4.0,unf,3,50,-3.539484599278053e-05,6.954072657656942e-05
0.8217171717171717,0.8019191919191919,4.0,fav,1,50,0.0005032160204897053,0.00029076897849026815
0.8217171717171717,0.8019191919191919,4.0,unf,3,50,-3.164954825163766e-05,6.332920073213303e-05
0.8217171717171717,0.8118181818181818,4.0,fav,1,50,0.0004655823639575118,0.0002734521030095847
0.8217171717171717,0.8118181818181818,4.0,unf,3,50,-2.8305742668038925e-05,5.760974878362159e-05
0.8217171717171717,0.8217171717171717,4.0,fav,1,50,0.000430499230088184,0.0002569348511242258
0.8217171717171717,0.8217171717171717,4.0,unf,3,50,-2.531863786841603e-05,5.235100432360823e-05
0.8217171717171717,0.8316161616161616,4.0,fav,1,50,0.0003978140167456114,0.0002412048474150259
0.8217171717171717,0.8316161616161616,4.0,unf,3,50,-2.264871933394404e-05,4.752270171703659e-05
0.8217171717171717,0.8415151515151514,4.0,fav,1,50,0.0003673819811914539,0.00022624661798997502
0.8217171717171717,0.8415151515151514,4.0,unf,3,50,-2.0261105653763842e-05,4.3095736983521085e-05
0.8217171717171717,0.8514141414141414,4.0,fav,1,50,0.00033906588091356415,0.0002120421024967834
0.8217171717171717,0.8514141414141414,4.0,unf,3,50,-1.8124981243617116e-05,3.904222050108347e-05
0.8217171717171717,0.8613131313131313,4.0,fav,1,50,0.0003127356331207383,0.00019857112234138768
0.8217171717171717,0.8613131313131313,4.0,unf,3,50,-1.6213097628595433e-05,3.533551882916814e-05
0.8217171717171717,0.8712121212121212,4.0,fav,1,50,0.0002882679916711803,0.00018581180419771393
0.8217171717171717,0.8712121212121212,4.0,unf,3,50,-1.4501335910591252e-05,3.195028434900788e-05
0.8217171717171717,0.8811111111111111,4.0,fav,1,50,0.00026554624017929715,0.00017374095937924618
0.8217171717171717,0.8811111111111111,4.0,unf,3,50,-1.296832359387953e-05,2.8862472420001186e-05
0.8217171717171717,0.891010101010101,4.0,fav,1,50,0.0002444599000623095,0.00016233442068186218
0.8217171717171717,0.891010101010101,4.0,unf,3,50,-1.1595099507451935e-05,2.60493464421685e-05
0.8217171717171717,0.9009090909090909,4.0,fav,1,50,0.00022490445233531772,0.00015156733900091859
0.8217171717171717,0.9009090909090909,4.0,unf,3,50,-1.0364821125382147e-05,2.3489471670145522e-05
0.8217171717171717,0.9108080808080807,4.0,fav,1,50,0.00020678107203257824,0.00014141444245463228
0.8217171717171717,0.9108080808080807,4.0,unf,3,50,-9.262509135003202e-06,2.1162698902051553e-05
0.8217171717171717,0.9207070707070707,4.0,fav,1,50,0.00018999637421692798,0.000131850260975277
0.8217171717171717,0.9207070707070707,4.0,unf,3,50,-8.274824628309136e-06,1.905013931327844e-05
0.8217171717171717,0.9306060606060605,4.0,fav,1,50,0.00017446217063255728,0.00012284931941115612
0.8217171717171717,0.9306060606060605,4.0,unf,3,50,-7.3898747884973335e-06,1.7134131757059035e-05
0.8217171717171717,0.9405050505050505,4.0,fav,1,50,0.00016009523615390615,0.00011438630215654772
0.8217171717171717,0.9405050505050505,4.0,unf,3,50,-6.597043406791993e-06,1.5398203838721107e-05
0.8217171717171717,0.9504040404040404,4.0,fav,1,50,0.00014681708428141544,0.00010643619222588761
0.8217171717171717,0.9504040404040404,4.0,unf,3,50,-5.886842992204497e-06,1.3827028010347735e-05
0.8217171717171717,0.9603030303030302,4.0,fav,1,50,0.0001345537510301825,9.897438753716186e-05
0.8217171717171717,0.9603030303030302,4.0,unf,3,50,-5.250785627670981e-06,1.2406373843429059e-05
0.8217171717171717,0.9702020202020202,4.0,fav,1,50,0.00012323558664797867,9.197679698697251e-05
0.8217171717171717,0.9702020202020202,4.0,unf,3,50,-4.6812700801490925e-06,1.1123057531132629e-05
0.8217171717171717,0.98010101010101,4.0,fav,1,50,0.00011279705468292399,8.541991870036864e-05
0.8217171717171717,0.98010101010101,4.0,unf,3,50,-4.171482990692778e-06,9.964889557907219e-06
0.8217171717171717,0.99,4.0,fav,1,50,0.00010317653799732646,7.928090263299804e-05
0.8217171717171717,0.99,4.0,unf,3,50,-3.7153122548255768e-06,8.920621358616656e-06
0.8316161616161616,0.01,4.0,fav,1,50,0.025327300471519775,0.027615160326876047
0.8316161616161616,0.01,4.0,unf,3,50,-0.021589464692507544,0.023265006440424174
0.8316161616161616,0.0198989898989899,4.0,fav,1,50,0.025258738630071303,0.02750052659486438
0.8316161616161616,0.0198989898989899,4.0,unf,3,50,-0.021501382394345778,0.023160559825480098
0.8316161616161616,0.029797979797979796,4.0,fav,1,50,0.025145256017452912,0.02731101755227347
0.8316161616161616,0.029797979797979796,4.0,unf,3,50,-0.02135579175215601,0.02298799051262942
0.8316161616161616,0.039696969696969696,4.0,fav,1,50,0.024987560640370034,0.02704815716750447
0.8316161616161616,0.039696969696969696,4.0,unf,3,50,-0.021153899082722926,0.022748831308547192
0.8316161616161616,0.049595959595959596,4.0,fav,1,50,0.024786631144051875,0.026714048119041958
0.8316161616161616,0.049595959595959596,4.0,unf,3,50,-0.020897367418251985,0.022445193848828916
0.8316161616161616,0.059494949494949496,4.0,fav,1,50,0.024543705670878487,0.026311344129948254
0.8316161616161616,0.059494949494949496,4.0,unf,3,50,-0.020588293308450023,0.02207973769485329
0.8316161616161616,0.06939393939393938,4.0,fav,1,50,0.024260267870824498,0.025843215311764988
0.8316161616161616,0.06939393939393938,4.0,unf,3,50,-0.02022917781073371,0.02165563172913099
0.8316161616161616,0.07929292929292929,4.0,fav,1,50,0.02393803029735954,0.025313307154767713
0.8316161616161616,0.07929292929292929,4.0,unf,3,50,-0.019822892236341767,0.021176508633329455
0.8316161616161616,0.08919191919191918,4.0,fav,1,50,0.023578915463402676,0.024725693911122882
0.8316161616161616,0.08919191919191918,4.0,unf,3,50,-0.019372639315718188,0.020646413363855417
0.8316161616161616,0.09909090909090908,4.0,fav,1,50,0.023185034866868865,0.0240848272096298
0.8316161616161616,0.09909090909090908,4.0,unf,3,50,-0.01888191052549304,0.020069746646916218
0.8316161616161616,0.10898989898989898,4.0,fav,1,50,0.022758666323585395,0.023395480813487066
0.8316161616161616,0.10898989898989898,4.0,unf,3,50,-0.01835444037998347,0.0194512045959647
0.8316161616161616,0.11888888888888888,4.0,fav,1,50,0.02230222996639457,0.022662692484541024
0.8316161616161616,0.11888888888888888,4.0,unf,3,50,-0.017794158531201424,0.018795715607761276
0.8316161616161616,0.12878787878787878,4.0,fav,1,50,0.021818263282784512,0.021891703947974205
0.8316161616161616,0.12878787878787878,4.0,unf,3,50,-0.017205140542296552,0.018108375718214036
0.8316161616161616,0.1386868686868687,4.0,fav,1,50,0.02130939556928614,0.021087899960187433
0.8316161616161616,0.1386868686868687,4.0,unf,3,50,-0.016591558200183033,0.0173943835957827
0.8316161616161616,0.1485858585858586,4.0,fav,1,50,0.020778322179220477,0.020256747470108066
0.8316161616161616,0.1485858585858586,4.0,unf,3,50,-0.01595763021436921,0.016658976319479463
0.8316161616161616,0.15848484848484848,4.0,fav,1,50,0.02022777893143946,0.019403735831269822
0.8316161616161616,0.15848484848484848,4.0,unf,3,50,-0.015307574111836498,0.01590736703206367
0.8316161616161616,0.16838383838383839,4.0,fav,1,50,0.019660517031913263,0.018534318970205958
0.8316161616161616,0.16838383838383839,4.0,unf,3,50,-0.014645560083793691,0.015144685479290054
0.8316161616161616,0.1782828282828283,4.0,fav,1,50,0.019079278837971347,0.01765386034788585
0.8316161616161616,0.1782828282828283,4.0,unf,3,50,-0.013975667471274893,0.014375922346003956
0.8316161616161616,0.18818181818181817,4.0,fav,1,50,0.018486774767428903,0.016767581467383653
0.8316161616161616,0.18818181818181817,4.0,unf,3,50,-0.013301844495205167,0.013605878182921208
0.8316161616161616,0.19808080808080808,4.0,fav,1,50,0.01788566162256173,0.01588051458527346
0.8316161616161616,0.19808080808080808,4.0,unf,3,50,-0.012627871745330265,0.012839117587867748
0.8316161616161616,0.207979797979798,4.0,fav,1,50,0.017278522562846895,0.014997460179177172
0.8316161616161616,0.207979797979798,4.0,unf,3,50,-0.011957329844058591,0.012079929166067253
0.8316161616161616,0.21787878787878787,4.0,fav,1,50,0.016667848921533116,0.014122949612341515
0.8316161616161616,0.21787878787878787,4.0,unf,3,50,-0.011293571598624328,0.011332291649805901
0.8316161616161616,0.22777777777777777,4.0,fav,1,50,0.016056024020437033,0.013261213320990051
0.8316161616161616,0.22777777777777777,4.0,unf,3,50,-0.010639698850857214,0.010599846412454492
0.8316161616161616,0.23767676767676768,4.0,fav,1,50,0.015445309095867337,0.012416154734308573
0.8316161616161616,0.23767676767676768,4.0,unf,3,50,-0.00999854413093198,0.009885876469183827
0.8316161616161616,0.24757575757575756,4.0,fav,1,50,0.014837831407213604,0.011591330022917542
0.8316161616161616,0.24757575757575756,4.0,unf,3,50,-0.009372657122279398,0.00919329192025916
0.8316161616161616,0.25747474747474747,4.0,fav,1,50,0.014235574559403186,0.010789933661932238
0.8316161616161616,0.25747474747474747,4.0,unf,3,50,-0.008764295851627201,0.008524621665641493
0.8316161616161616,0.2673737373737374,4.0,fav,1,50,0.013640371031948276,0.010014789691206272
0.8316161616161616,0.2673737373737374,4.0,unf,3,50,-0.008175422432852584,0.007882011104381461
0.8316161616161616,0.2772727272727273,4.0,fav,1,50,0.013053896871405835,0.009268348459627202
0.8316161616161616,0.2772727272727273,4.0,unf,3,50,-0.007607703117569777,0.007267225431070168
0.8316161616161616,0.2871717171717172,4.0,fav,1,50,0.012477668471373183,0.008552688553329165
0.8316161616161616,0.2871717171717172,4.0,unf,3,50,-0.007062512340375816,0.00668165805595949
0.8316161616161616,0.29707070707070704,4.0,fav,1,50,0.011913041335140874,0.007869523529650382
0.8316161616161616,0.29707070707070704,4.0,unf,3,50,-0.006540940393277888,0.00612634360627084
0.8316161616161616,0.30696969696969695,4.0,fav,1,50,0.011361210691197932,0.007220213008967543
0.8316161616161616,0.30696969696969695,4.0,unf,3,50,-0.0060438043224877395,0.005601974914122092
0.8316161616161616,0.31686868686868686,4.0,fav,1,50,0.010823213811179708,0.006605777613514483
0.8316161616161616,0.31686868686868686,4.0,unf,3,50,-0.005571661611584353,0.005108923361357329
0.8316161616161616,0.32676767676767676,4.0,fav,1,50,0.010299933863691976,0.006026917182988098
0.8316161616161616,0.32676767676767676,4.0,unf,3,50,-0.005124826197765636,0.0046472619328634165
0.8316161616161616,0.33666666666666667,4.0,fav,1,50,0.009792105125741827,0.005484031636714907
0.8316161616161616,0.33666666666666667,4.0,unf,3,50,-0.004703386361975352,0.004216790326849426
0.8316161616161616,0.3465656565656566,4.0,fav,1,50,0.009300319366155302,0.004977243785296724
0.8316161616161616,0.3465656565656566,4.0,unf,3,50,-0.004307224038280729,0.003817061481957488
0.8316161616161616,0.3564646464646465,4.0,fav,1,50,0.008825033212162778,0.004506423313381937
0.8316161616161616,0.3564646464646465,4.0,unf,3,50,-0.0039360351019494776,0.003447408905776875
0.8316161616161616,0.36636363636363634,4.0,fav,1,50,0.008366576311002221,0.004071211051306656
0.8316161616161616,0.36636363636363634,4.0,unf,3,50,-0.0035893502180260385,0.003106974226220262
0.8316161616161616,0.37626262626262624,4.0,fav,1,50,0.007925160102573749,0.003671042520447253
0.8316161616161616,0.37626262626262624,4.0,unf,3,50,-0.003266555861515222,0.0027947344354110853
0.8316161616161616,0.38616161616161615,4.0,fav,1,50,0.007500887026468787,0.0033051695761077615
0.8316161616161616,0.38616161616161615,4.0,unf,3,50,-0.002966915155161094,0.0025095283547635822
0.8316161616161616,0.39606060606060606,4.0,fav,1,50,0.0070937599966478,0.0029726788010832205
0.8316161616161616,0.39606060606060606,4.0,unf,3,50,-0.002689588209858905,0.002250081919898817
0.8316161616161616,0.40595959595959596,4.0,fav,1,50,0.006703691989183858,0.002672505175709872
0.8316161616161616,0.40595959595959596,4.0,unf,3,50,-0.0024336516945832032,0.002015031965554571
0.8316161616161616,0.41585858585858587,4.0,fav,1,50,0.00633051560234837,0.002403439576710751
0.8316161616161616,0.41585858585858587,4.0,unf,3,50,-0.002198117406047589,0.0018029482845941154
0.8316161616161616,0.4257575757575757,4.0,fav,1,50,0.005973992463419579,0.0021641290253565353
0.8316161616161616,0.4257575757575757,4.0,unf,3,50,-0.001981949651920013,0.0016123538419999391
0.8316161616161616,0.43565656565656563,4.0,fav,1,50,0.00563382237249035,0.0019530695721457568
0.8316161616161616,0.43565656565656563,4.0,unf,3,50,-0.001784081304214944,0.0014417431429084352
0.8316161616161616,0.44555555555555554,4.0,fav,1,50,0.005309652089814018,0.001768593511512576
0.8316161616161616,0.44555555555555554,4.0,unf,3,50,-0.0016034284205256517,0.001289598877966457
0.8316161616161616,0.45545454545454545,4.0,fav,1,50,0.005001083689466022,0.0016088552801765666
0.8316161616161616,0.45545454545454545,4.0,unf,3,50,-0.0014389033692557057,0.00115440708796471
0.8316161616161616,0.46535353535353535,4.0,fav,1,50,0.004707682417969113,0.0014718233734394603
0.8316161616161616,0.46535353535353535,4.0,unf,3,50,-0.0012894264303290365,0.001034671183226662
0.8316161616161616,0.47525252525252526,4.0,fav,1,50,0.004428984011730917,0.0013552876086976643
0.8316161616161616,0.47525252525252526,4.0,unf,3,50,-0.0011539358745320724,0.0009289251947542876
0.8316161616161616,0.4851515151515151,4.0,fav,1,50,0.004164501441426462,0.0012568902759664692
0.8316161616161616,0.4851515151515151,4.0,unf,3,50,-0.0010313965523545403,0.000835746594909427
0.8316161616161616,0.495050505050505,4.0,fav,1,50,0.003913731064625934,0.0011741849297962868
0.8316161616161616,0.495050505050505,4.0,unf,3,50,-0.0009208070467768597,0.000753768885873205
0.8316161616161616,0.5049494949494949,4.0,fav,1,50,0.003676158179871935,0.001104718584928772
0.8316161616161616,0.5049494949494949,4.0,unf,3,50,-0.0008212054638632165,0.0006816939185553979
0.8316161616161616,0.5148484848484849,4.0,fav,1,50,0.0034512619859505727,0.0010461250601657452
0.8316161616161616,0.5148484848484849,4.0,unf,3,50,-0.000731673950337717,0.0006183036127291993
0.8316161616161616,0.5247474747474747,4.0,fav,1,50,0.003238519959222318,0.0009962131051739307
0.8316161616161616,0.5247474747474747,4.0,unf,3,50,-0.000651342038722737,0.0005624704750845656
0.8316161616161616,0.5346464646464646,4.0,fav,1,50,0.003037411669567257,0.0009530347293682825
0.8316161616161616,0.5346464646464646,4.0,unf,3,50,-0.000579388928359998,0.0005131661444198376
0.8316161616161616,0.5445454545454546,4.0,fav,1,50,0.0028474220617775007,0.000914925524606364
0.8316161616161616,0.5445454545454546,4.0,unf,3,50,-0.0005150448150346564,0.00046946720150609544
0.8316161616161616,0.5544444444444444,4.0,fav,1,50,0.002668044234149698,0.0008805163452601122
0.8316161616161616,0.5544444444444444,4.0,unf,3,50,-0.0004575913833431264,0.00043055768222239764
0.8316161616161616,0.5643434343434344,4.0,fav,1,50,0.002498781749671121,0.0008487214177145353
0.8316161616161616,0.5643434343434344,4.0,unf,3,50,-0.00040636157477655214,0.0003957280794470488
0.8316161616161616,0.5742424242424242,4.0,fav,1,50,0.0023391505176521455,0.000818710547461678
0.8316161616161616,0.5742424242424242,4.0,unf,3,50,-0.0003607387411357014,0.0003643710188102697
0.8316161616161616,0.5841414141414141,4.0,fav,1,50,0.0021886802850486224,0.0007898730147499762
0.8316161616161616,0.5841414141414141,4.0,unf,3,50,-0.00032015528775027454,0.00033597414415245625
0.8316161616161616,0.594040404040404,4.0,fav,1,50,0.0020469157771627346,0.0007617791706925055
0.8316161616161616,0.594040404040404,4.0,unf,3,50,-0.00028409090443418436,0.0003101109770963175
0.8316161616161616,0.6039393939393939,4.0,fav,1,50,0.0019134175270377476,0.0007341437430820191
0.8316161616161616,0.6039393939393939,4.0,unf,3,50,-0.00025207047453413114,0.00028643059524476896
0.8316161616161616,0.6138383838383838,4.0,fav,1,50,0.001787762431799672,0.0007067930834873922
0.8316161616161616,0.6138383838383838,4.0,unf,3,50,-0.00022366174415849264,0.00026464692232628886
0.8316161616161616,0.6237373737373737,4.0,fav,1,50,0.001669544072573376,0.0006796372807823146
0.8316161616161616,0.6237373737373737,4.0,unf,3,50,-0.00019847282500948753,0.0002445282839737306
0.8316161616161616,0.6336363636363637,4.0,fav,1,50,0.0015583728325328564,0.000652647232152794
0.8316161616161616,0.6336363636363637,4.0,unf,3,50,-0.00017614959544837597,0.00022588770315178148
0.8316161616161616,0.6435353535353535,4.0,fav,1,50,0.0014538758452485572,0.000625836299388791
0.8316161616161616,0.6435353535353535,4.0,unf,3,50,-0.00015637305572666093,0.0002085742293318123
0.8316161616161616,0.6534343434343434,4.0,fav,1,50,0.001355696802871814,0.0005992459674290014
0.8316161616161616,0.6534343434343434,4.0,unf,3,50,-0.0001388566849019451,0.00019246544061974865
0.8316161616161616,0.6633333333333333,4.0,fav,1,50,0.0012634956509408367,0.0005729348651764016
0.8316161616161616,0.6633333333333333,4.0,unf,3,50,-0.00012334383897338782,0.00017746113945040772
0.8316161616161616,0.6732323232323232,4.0,fav,1,50,0.001176948193784931,0.0005469705357200143
0.8316161616161616,0.6732323232323232,4.0,unf,3,50,-0.00010960522233061376,0.00016347818120522836
0.8316161616161616,0.6831313131313131,4.0,fav,1,50,0.001095745631713332,0.0005214234097174899
0.8316161616161616,0.6831313131313131,4.0,unf,3,50,-9.743645779048554e-05,0.00015044632632257014
0.8316161616161616,0.693030303030303,4.0,fav,1,50,0.001019594048459706,0.0004963625156864693
0.8316161616161616,0.693030303030303,4.0,unf,3,50,-8.66557743477598e-05,0.00013830498289263152
0.8316161616161616,0.702929292929293,4.0,fav,1,50,0.0009482138647591145,0.00047185254029746945
0.8316161616161616,0.702929292929293,4.0,unf,3,50,-7.71018263118114e-05,0.0001270007009776291
0.8316161616161616,0.7128282828282828,4.0,fav,1,50,0.0008813392714968362,0.0004479519237924706
0.8316161616161616,0.7128282828282828,4.0,unf,3,50,-6.863165274394551e-05,0.00011648528562461331
0.8316161616161616,0.7227272727272727,4.0,fav,1,50,0.0008187176536134616,0.0004247117378887608
0.8316161616161616,0.7227272727272727,4.0,unf,3,50,-6.111878203180595e-05,0.00010671440783600436
0.8316161616161616,0.7326262626262626,4.0,fav,1,50,0.0007601090138951866,0.0004021751456941485
0.8316161616161616,0.7326262626262626,4.0,unf,3,50,-5.4451483008221375e-05,9.764660813393742e-05
0.8316161616161616,0.7425252525252525,4.0,fav,1,50,0.0007052854039313387,0.0003803772860371394
0.8316161616161616,0.7425252525252525,4.0,unf,3,50,-4.853116119983976e-05,8.924260348266384e-05
0.8316161616161616,0.7524242424242424,4.0,fav,1,50,0.000654030367885461,0.00035934545939510633
0.8316161616161616,0.7524242424242424,4.0,unf,3,50,-4.327089652677362e-05,8.146482380345719e-05
0.8316161616161616,0.7623232323232323,4.0,fav,1,50,0.0006061384032987929,0.0003390995205518072
0.8316161616161616,0.7623232323232323,4.0,unf,3,50,-3.8594117014062594e-05,7.427711835423134e-05
0.8316161616161616,0.7722222222222221,4.0,fav,1,50,0.0005614144419181449,0.00031965240541729183
0.8316161616161616,0.7722222222222221,4.0,unf,3,50,-3.443340176249266e-05,6.764458450598317e-05
0.8316161616161616,0.7821212121212121,4.0,fav,1,50,0.0005196733525031686,0.0003010107371363791
0.8316161616161616,0.7821212121212121,4.0,unf,3,50,-3.072940550328298e-05,6.153348185546043e-05
0.8316161616161616,0.792020202020202,4.0,fav,1,50,0.0004807394667072681,0.00028317547057444674
0.8316161616161616,0.792020202020202,4.0,unf,3,50,-2.742989647271792e-05,5.5911203252127714e-05
0.8316161616161616,0.8019191919191919,4.0,fav,1,50,0.00044444612842666777,0.0002661425452281984
0.8316161616161616,0.8019191919191919,4.0,unf,3,50,-2.4488899035914545e-05,5.074628135521008e-05
0.8316161616161616,0.8118181818181818,4.0,fav,1,50,0.0004106352664572934,0.0002499035251585396
0.8316161616161616,0.8118181818181818,4.0,unf,3,50,-2.1865932414058664e-05,4.6008414976378446e-05
0.8316161616161616,0.8217171717171717,4.0,fav,1,50,0.0003791569898723283,0.00023444621116519638
0.8316161616161616,0.8217171717171717,4.0,unf,3,50,-1.9525336981273462e-05,4.1668503914546864e-05
0.8316161616161616,0.8316161616161616,4.0,fav,1,50,0.00034986920521825135,0.00021975521550821053
0.8316161616161616,0.8316161616161616,4.0,unf,3,50,-1.7435679855078712e-05,3.7698684449624016e-05
0.8316161616161616,0.8415151515151514,4.0,fav,1,50,0.00032263725440765176,0.00020581249334469592
0.8316161616161616,0.8415151515151514,4.0,unf,3,50,-1.556923187216262e-05,3.407236031092298e-05
0.8316161616161616,0.8514141414141414,4.0,fav,1,50,0.00029733357204814696,0.00019259782794402584
0.8316161616161616,0.8514141414141414,4.0,unf,3,50,-1.3901508487720706e-05,3.076422592962449e-05
0.8316161616161616,0.8613131313131313,4.0,fav,1,50,0.00027383736087410694,0.00018008926887546763
0.8316161616161616,0.8613131313131313,4.0,unf,3,50,-1.2410867635311451e-05,2.7750280256401464e-05
0.8316161616161616,0.8712121212121212,4.0,fav,1,50,0.00025203428392879713,0.00016826352389396804
0.8316161616161616,0.8712121212121212,4.0,unf,3,50,-1.1078158112809249e-05,2.500783048643252e-05
0.8316161616161616,0.8811111111111111,4.0,fav,1,50,0.00023181617216748874,0.00015709630631488244
0.8316161616161616,0.8811111111111111,4.0,unf,3,50,-9.886412600406193e-06,2.251548577627893e-05
0.8316161616161616,0.891010101010101,4.0,fav,1,50,0.0002130807462067617,0.00014656264037349477
0.8316161616161616,0.891010101010101,4.0,unf,3,50,-8.820579954185769e-06,2.0253141534993978e-05
0.8316161616161616,0.9009090909090909,4.0,fav,1,50,0.00019573135102297058,0.00013663712749549075
0.8316161616161616,0.9009090909090909,4.0,unf,3,50,-7.867291942287517e-06,1.8201955185239166e-05
0.8316161616161616,0.9108080808080807,4.0,fav,1,50,0.00017967670249595705,0.00012729417662824192
0.8316161616161616,0.9108080808080807,4.0,unf,3,50,-7.014660091655543e-06,1.6344314466607676e-05
0.8316161616161616,0.9207070707070707,4.0,fav,1,50,0.00016483064479642505,0.00011850820185391241
0.8316161616161616,0.9207070707070707,4.0,unf,3,50,-6.252098785821639e-06,1.4663799430146137e-05
0.8316161616161616,0.9306060606060605,4.0,fav,1,50,0.0001511119177216864,0.00011025379046663335
0.8316161616161616,0.9306060606060605,4.0,unf,3,50,-5.5701711941606135e-06,1.3145139279202668e-05
0.8316161616161616,0.9405050505050505,4.0,fav,1,50,0.00013844393319068039,0.00010250584458066675
0.8316161616161616,0.9405050505050505,4.0,unf,3,50,-4.960455018321054e-06,1.1774165169478685e-05
0.8316161616161616,0.9504040404040404,4.0,fav,1,50,0.00012675456021204117,9.523969917042208e-05
0.8316161616161616,0.9504040404040404,4.0,unf,3,50,-4.415425411187414e-06,1.0537760007385853e-05
0.8316161616161616,0.9603030303030302,4.0,fav,1,50,0.00011597591773615912,8.8431219246107e-05
0.8316161616161616,0.9603030303030302,4.0,unf,3,50,-3.9283527579575055e-06,9.423806193106e-06
0.8316161616161616,0.9702020202020202,4.0,fav,1,50,0.0001060441748919802,8.20568786555469e-05
0.8316161616161616,0.9702020202020202,4.0,unf,3,50,-3.4932133087294595e-06,8.421132152368512e-06
0.8316161616161616,0.98010101010101,4.0,fav,1,50,9.689935819060845e-05,7.609382278422277e-05
0.8316161616161616,0.98010101010101,4.0,unf,3,50,-3.1046109189903737e-06,7.51945839553991e-06
0.8316161616161616,0.99,4.0,fav,1,50,8.848516535002309e-05,7.051991720970481e-05
0.8316161616161616,0.99,4.0,unf,3,50,-2.757708390607767e-06,6.709343738811026e-06
0.8415151515151514,0.01,4.0,fav,1,50,0.023933516628644843,0.026300220677202214
0.8415151515151514,0.01,4.0,unf,3,50,-0.018563247139323984,0.02106686693203877
0.8415151515151514,0.0198989898989899,4.0,fav,1,50,0.02386707063176917,0.026188336226270897
0.8415151515151514,0.0198989898989899,4.0,unf,3,50,-0.01848573484231893,0.02097039470030524
0.8415151515151514,0.029797979797979796,4.0,fav,1,50,0.02375710212521861,0.026003397096059894
0.8415151515151514,0.029797979797979796,4.0,unf,3,50,-0.018357632069258837,0.020811021402100484
0.8415151515151514,0.039696969696969696,4.0,fav,1,50,0.02360431486732746,0.025746927139782976
0.8415151515151514,0.039696969696969696,4.0,unf,3,50,-0.01818002492446859,0.020590192814616666
0.8415151515151514,0.049595959595959596,4.0,fav,1,50,0.02340968134124157,0.025421028179565548
0.8415151515151514,0.049595959595959596,4.0,unf,3,50,-0.01795441021553304,0.020309900021169155
0.8415151515151514,0.059494949494949496,4.0,fav,1,50,0.023174431403499406,0.025028351679869828
